,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,startdate,stopdate,Event_type,End_Time,E_Time,TripStartHM,EventEndHM
33,514,21:39:43,21:48:17,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,19024,Subscriber,1980.0,2,2016-01-12,2016-01-12,,2017-12-05 21:00:00,21:00:00,21.65,21.0
34,462,21:44:03,21:51:46,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,19834,Subscriber,1967.0,1,2016-01-12,2016-01-12,,2017-12-05 21:00:00,21:00:00,21.7333333333,21.0
35,284,21:52:15,21:57:00,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,23704,Subscriber,1986.0,2,2016-01-12,2016-01-12,,2017-12-05 21:00:00,21:00:00,21.8666666667,21.0
36,203,21:38:42,21:42:06,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,18301,Subscriber,1969.0,1,2016-01-13,2016-01-13,basketball,2016-01-13 21:30:00,21:30:00,21.6333333333,21.5
37,511,21:54:50,22:03:21,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,390,Duffield St & Willoughby St,40.69221589,-73.9842844,19709,Subscriber,1991.0,1,2016-01-13,2016-01-13,basketball,2016-01-13 21:30:00,21:30:00,21.9,21.5
38,479,21:55:14,22:03:13,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,390,Duffield St & Willoughby St,40.69221589,-73.9842844,23879,Subscriber,1991.0,1,2016-01-13,2016-01-13,basketball,2016-01-13 21:30:00,21:30:00,21.9166666667,21.5
39,702,21:59:58,22:11:41,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,2000,Front St & Washington St,40.70255088,-73.98940236,21575,Subscriber,1973.0,1,2016-01-13,2016-01-13,basketball,2016-01-13 21:30:00,21:30:00,21.9833333333,21.5
40,637,22:07:26,22:18:04,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,16406,Subscriber,1960.0,1,2016-01-13,2016-01-13,basketball,2016-01-13 21:30:00,21:30:00,22.1166666667,21.5
41,608,22:07:29,22:17:38,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,21276,Subscriber,1997.0,1,2016-01-13,2016-01-13,basketball,2016-01-13 21:30:00,21:30:00,22.1166666667,21.5
42,608,22:07:35,22:17:44,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,17698,Subscriber,1965.0,1,2016-01-13,2016-01-13,basketball,2016-01-13 21:30:00,21:30:00,22.1166666667,21.5
43,414,22:26:30,22:33:25,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,384,Fulton St & Washington Ave,40.683048,-73.964915,22040,Subscriber,1985.0,1,2016-01-13,2016-01-13,basketball,2016-01-13 21:30:00,21:30:00,22.4333333333,21.5
44,649,21:11:13,21:22:03,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3229,Marcy Ave & MacDonough St,40.6806176846,-73.946249485,19855,Subscriber,1990.0,1,2016-01-14,2016-01-14,,2017-12-05 21:00:00,21:00:00,21.1833333333,21.0
45,1255,21:22:36,21:43:31,467,Dean St & 4 Ave,40.68312489,-73.97895137,3052,Lewis Ave & Madison St,40.686312,-73.935775,23974,Subscriber,1976.0,2,2016-01-14,2016-01-14,,2017-12-05 21:00:00,21:00:00,21.3666666667,21.0
46,39860,21:35:57,08:40:18,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,21338,Subscriber,1982.0,1,2016-01-14,2016-01-15,,2017-12-05 21:00:00,21:00:00,21.5833333333,21.0
47,434,21:37:37,21:44:52,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,16698,Subscriber,1969.0,1,2016-01-14,2016-01-14,,2017-12-05 21:00:00,21:00:00,21.6166666667,21.0
48,1062,21:37:45,21:55:27,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,412,Forsyth St & Canal St,40.7158155,-73.99422366,19480,Subscriber,1989.0,1,2016-01-14,2016-01-14,,2017-12-05 21:00:00,21:00:00,21.6166666667,21.0
49,1622,21:38:52,22:05:55,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3104,Kent Ave & N 7 St,40.72057658,-73.96150225,17279,Subscriber,1968.0,1,2016-01-14,2016-01-14,,2017-12-05 21:00:00,21:00:00,21.6333333333,21.0
50,2861,21:41:48,22:29:30,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,515,W 43 St & 10 Ave,40.76009437,-73.99461843,17145,Subscriber,1953.0,1,2016-01-14,2016-01-14,,2017-12-05 21:00:00,21:00:00,21.6833333333,21.0
51,440,21:42:08,21:49:29,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,16864,Subscriber,1961.0,1,2016-01-14,2016-01-14,,2017-12-05 21:00:00,21:00:00,21.7,21.0
52,335,21:53:19,21:58:55,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3049,Cambridge Pl & Gates Ave,40.68488,-73.96304,20912,Subscriber,1982.0,1,2016-01-14,2016-01-14,,2017-12-05 21:00:00,21:00:00,21.8833333333,21.0
53,225,21:56:31,22:00:17,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3222,Hanson Pl & St Felix St,40.6851595999,-73.9771136642,16400,Subscriber,1985.0,1,2016-01-14,2016-01-14,,2017-12-05 21:00:00,21:00:00,21.9333333333,21.0
54,472,21:57:49,22:05:42,467,Dean St & 4 Ave,40.68312489,-73.97895137,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,23712,Subscriber,1991.0,1,2016-01-15,2016-01-15,basketball,2016-01-15 21:30:00,21:30:00,21.95,21.5
55,900,22:01:46,22:16:47,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,3064,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,21517,Subscriber,1979.0,1,2016-01-15,2016-01-15,basketball,2016-01-15 21:30:00,21:30:00,22.0166666667,21.5
56,374,22:14:28,22:20:42,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,16455,Subscriber,1986.0,1,2016-01-15,2016-01-15,basketball,2016-01-15 21:30:00,21:30:00,22.2333333333,21.5
57,594,22:18:40,22:28:35,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,17541,Subscriber,1988.0,2,2016-01-15,2016-01-15,basketball,2016-01-15 21:30:00,21:30:00,22.3,21.5
58,584,22:18:44,22:28:28,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,24220,Subscriber,1988.0,1,2016-01-15,2016-01-15,basketball,2016-01-15 21:30:00,21:30:00,22.3,21.5
59,948,22:29:24,22:45:13,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,17344,Subscriber,1978.0,1,2016-01-15,2016-01-15,basketball,2016-01-15 21:30:00,21:30:00,22.4833333333,21.5
60,1158,19:44:42,20:04:01,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3242,Schermerhorn St & Court St,40.6910292568,-73.9918336272,22283,Subscriber,1990.0,1,2016-01-16,2016-01-16,boxing,2016-01-16 19:00:00,19:00:00,19.7333333333,19.0
61,2005,19:49:28,20:22:53,467,Dean St & 4 Ave,40.68312489,-73.97895137,432,E 7 St & Avenue A,40.72621788,-73.98379855,16786,Subscriber,1962.0,1,2016-01-16,2016-01-16,boxing,2016-01-16 19:00:00,19:00:00,19.8166666667,19.0
62,252,19:57:41,20:01:53,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,20615,Customer,,0,2016-01-16,2016-01-16,boxing,2016-01-16 19:00:00,19:00:00,19.95,19.0
63,250,19:58:33,20:02:44,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,19517,Subscriber,1988.0,1,2016-01-16,2016-01-16,boxing,2016-01-16 19:00:00,19:00:00,19.9666666667,19.0
64,246,19:58:33,20:02:39,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,21517,Subscriber,1986.0,1,2016-01-16,2016-01-16,boxing,2016-01-16 19:00:00,19:00:00,19.9666666667,19.0
65,486,21:02:13,21:10:19,467,Dean St & 4 Ave,40.68312489,-73.97895137,384,Fulton St & Washington Ave,40.683048,-73.964915,19928,Subscriber,1971.0,1,2016-01-17,2016-01-17,,2017-12-05 21:00:00,21:00:00,21.0333333333,21.0
66,511,21:11:35,21:20:06,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,313,Washington Ave & Park Ave,40.69610226,-73.96751037,23990,Subscriber,1983.0,1,2016-01-19,2016-01-19,,2017-12-05 21:00:00,21:00:00,21.1833333333,21.0
67,361,21:25:16,21:31:18,467,Dean St & 4 Ave,40.68312489,-73.97895137,310,State St & Smith St,40.68926942,-73.98912867,22843,Subscriber,1987.0,2,2016-01-19,2016-01-19,,2017-12-05 21:00:00,21:00:00,21.4166666667,21.0
68,434,21:44:43,21:51:57,467,Dean St & 4 Ave,40.68312489,-73.97895137,310,State St & Smith St,40.68926942,-73.98912867,23612,Subscriber,1979.0,1,2016-01-19,2016-01-19,,2017-12-05 21:00:00,21:00:00,21.7333333333,21.0
69,444,21:38:49,21:46:13,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,23327,Subscriber,1984.0,1,2016-01-20,2016-01-20,basketball,2016-01-20 21:30:00,21:30:00,21.6333333333,21.5
70,572,21:48:42,21:58:15,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,245,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,16171,Subscriber,1992.0,1,2016-01-20,2016-01-20,basketball,2016-01-20 21:30:00,21:30:00,21.8,21.5
71,291,21:52:45,21:57:36,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,397,Fulton St & Clermont Ave,40.68415748,-73.96922273,24075,Subscriber,1990.0,1,2016-01-20,2016-01-20,basketball,2016-01-20 21:30:00,21:30:00,21.8666666667,21.5
72,536,21:54:09,22:03:06,467,Dean St & 4 Ave,40.68312489,-73.97895137,157,Henry St & Atlantic Ave,40.69089272,-73.99612349,21645,Subscriber,1984.0,1,2016-01-20,2016-01-20,basketball,2016-01-20 21:30:00,21:30:00,21.9,21.5
73,1179,23:49:59,00:09:38,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3222,Hanson Pl & St Felix St,40.6851595999,-73.9771136642,22024,Subscriber,1969.0,2,2016-01-21,2016-01-22,concert,2016-01-21 23:00:00,23:00:00,23.8166666667,23.0
74,1179,21:32:41,21:52:21,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,473,Rivington St & Chrystie St,40.72110063,-73.9919254,24239,Subscriber,1978.0,1,2016-01-22,2016-01-22,basketball,2016-01-22 21:30:00,21:30:00,21.5333333333,21.5
75,1220,21:33:07,21:53:28,467,Dean St & 4 Ave,40.68312489,-73.97895137,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,24179,Subscriber,1956.0,1,2016-01-22,2016-01-22,basketball,2016-01-22 21:30:00,21:30:00,21.55,21.5
76,1193,21:33:24,21:53:18,467,Dean St & 4 Ave,40.68312489,-73.97895137,3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,15413,Subscriber,1956.0,1,2016-01-22,2016-01-22,basketball,2016-01-22 21:30:00,21:30:00,21.55,21.5
77,316,22:27:40,22:32:57,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,16728,Subscriber,1986.0,1,2016-01-22,2016-01-22,basketball,2016-01-22 21:30:00,21:30:00,22.45,21.5
78,748,22:50:58,23:03:27,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,21473,Subscriber,1990.0,1,2016-01-27,2016-01-27,concert,2016-01-27 22:30:00,22:30:00,22.8333333333,22.5
79,356,23:16:24,23:22:20,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,262,Washington Park,40.6917823,-73.9737299,18087,Subscriber,1984.0,2,2016-01-27,2016-01-27,concert,2016-01-27 22:30:00,22:30:00,23.2666666667,22.5
80,338,23:16:24,23:22:02,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,262,Washington Park,40.6917823,-73.9737299,18078,Subscriber,1984.0,1,2016-01-27,2016-01-27,concert,2016-01-27 22:30:00,22:30:00,23.2666666667,22.5
81,1169,21:01:41,21:21:11,467,Dean St & 4 Ave,40.68312489,-73.97895137,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,22991,Subscriber,1981.0,1,2016-01-28,2016-01-28,,2017-12-05 21:00:00,21:00:00,21.0166666667,21.0
82,1187,21:01:44,21:21:32,467,Dean St & 4 Ave,40.68312489,-73.97895137,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,22861,Subscriber,1979.0,2,2016-01-28,2016-01-28,,2017-12-05 21:00:00,21:00:00,21.0166666667,21.0
83,503,21:09:48,21:18:11,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,18568,Subscriber,1974.0,1,2016-01-28,2016-01-28,,2017-12-05 21:00:00,21:00:00,21.15,21.0
84,366,21:59:53,22:06:00,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,14811,Subscriber,1958.0,1,2016-01-28,2016-01-28,,2017-12-05 21:00:00,21:00:00,21.9833333333,21.0
85,590,21:21:34,21:31:25,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,15802,Subscriber,1968.0,1,2016-01-29,2016-01-29,,2017-12-05 21:00:00,21:00:00,21.35,21.0
86,472,21:11:28,21:19:21,467,Dean St & 4 Ave,40.68312489,-73.97895137,310,State St & Smith St,40.68926942,-73.98912867,21242,Subscriber,1989.0,2,2016-01-30,2016-01-30,,2017-12-05 21:00:00,21:00:00,21.1833333333,21.0
87,472,21:11:28,21:19:20,467,Dean St & 4 Ave,40.68312489,-73.97895137,310,State St & Smith St,40.68926942,-73.98912867,15955,Subscriber,1989.0,1,2016-01-30,2016-01-30,,2017-12-05 21:00:00,21:00:00,21.1833333333,21.0
88,857,21:33:10,21:47:27,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,436,Hancock St & Bedford Ave,40.68216564,-73.95399026,19076,Subscriber,1977.0,1,2016-01-30,2016-01-30,,2017-12-05 21:00:00,21:00:00,21.55,21.0
89,1626,21:12:21,21:39:27,467,Dean St & 4 Ave,40.68312489,-73.97895137,237,E 11 St & 2 Ave,40.73047309,-73.98672378,23979,Subscriber,1995.0,1,2016-01-31,2016-01-31,,2017-12-05 21:00:00,21:00:00,21.2,21.0
90,661,21:20:15,21:31:16,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,22257,Subscriber,1977.0,2,2016-01-31,2016-01-31,,2017-12-05 21:00:00,21:00:00,21.3333333333,21.0
91,673,21:51:01,22:02:14,467,Dean St & 4 Ave,40.68312489,-73.97895137,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,22433,Subscriber,1975.0,1,2016-01-31,2016-01-31,,2017-12-05 21:00:00,21:00:00,21.85,21.0
92,1709,21:51:11,22:19:41,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3099,Leonard St & Manhattan Ave,40.7215224034,-73.948982656,23400,Subscriber,1982.0,1,2016-02-01,2016-02-01,basketball,2016-02-01 21:30:00,21:30:00,21.85,21.5
93,1438,21:52:11,22:16:10,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3072,Leonard St & Boerum St,40.70583339,-73.94644578,14855,Subscriber,1982.0,2,2016-02-01,2016-02-01,basketball,2016-02-01 21:30:00,21:30:00,21.8666666667,21.5
94,247,21:57:43,22:01:51,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,258,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,24269,Subscriber,1987.0,2,2016-02-01,2016-02-01,basketball,2016-02-01 21:30:00,21:30:00,21.95,21.5
95,503,21:58:53,22:07:17,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,21514,Subscriber,1978.0,1,2016-02-01,2016-02-01,basketball,2016-02-01 21:30:00,21:30:00,21.9666666667,21.5
96,1687,22:20:25,22:48:32,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,3102,Driggs Ave & Lorimer St,40.72179134,-73.9504154,19390,Subscriber,1980.0,1,2016-02-01,2016-02-01,basketball,2016-02-01 21:30:00,21:30:00,22.3333333333,21.5
97,699,22:22:24,22:34:03,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,14634,Customer,,0,2016-02-01,2016-02-01,basketball,2016-02-01 21:30:00,21:30:00,22.3666666667,21.5
98,691,22:22:28,22:33:59,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,17243,Customer,,0,2016-02-01,2016-02-01,basketball,2016-02-01 21:30:00,21:30:00,22.3666666667,21.5
